"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"19-Feb-2020","    14456.65","    14536.70","    14374.10","    14520.25","       99514572","         5710.32"
"20-Feb-2020","    14511.05","    14569.95","    14438.45","    14510.40","      170935284","         8905.64"
"24-Feb-2020","    14398.30","    14405.85","    14215.00","    14236.15","      144900357","         8119.47"
"25-Feb-2020","    14282.10","    14312.85","    14202.80","    14236.10","      127886527","         7059.95"
"26-Feb-2020","    14156.75","    14251.95","    14072.45","    14132.70","      137970847","         7888.14"
"27-Feb-2020","    14113.25","    14113.25","    13953.50","    14086.05","      159372914","         8661.49"
"28-Feb-2020","    13778.35","    13784.65","    13520.35","    13566.45","      233891364","        14864.25"
"02-Mar-2020","    13824.50","    13875.85","    13374.25","    13520.00","      229845084","        11397.72"
"03-Mar-2020","    13595.55","    13722.15","    13478.05","    13636.95","      197749915","        10043.88"
"04-Mar-2020","    13685.00","    13695.70","    13245.45","    13439.50","      210357904","        11488.27"
"05-Mar-2020","    13499.00","    13607.70","    13394.30","    13472.75","      272492672","        12287.93"
"06-Mar-2020","    13027.90","    13174.60","    12851.00","    13082.50","      251980382","        12342.69"
"09-Mar-2020","    12765.75","    12780.85","    12272.10","    12522.20","      263819199","        13092.52"
"11-Mar-2020","    12391.40","    12692.70","    12383.45","    12560.45","      252460586","        12187.08"
"12-Mar-2020","    12037.50","    12054.45","    11293.70","    11454.80","      331580667","        16645.91"
"13-Mar-2020","    10830.25","    12332.00","    10305.05","    12101.60","      412176509","        20278.35"
"16-Mar-2020","    11589.65","    11600.75","    11069.60","    11123.40","      223248967","        11751.22"
"17-Mar-2020","    11215.75","    11248.00","    10541.70","    10613.60","      241285462","        11234.03"
"18-Mar-2020","    10709.45","    10753.40","     9711.40","     9800.30","      346700911","        15652.54"
"19-Mar-2020","     9234.70","    10081.60","     8866.65","     9598.35","      372356304","        16149.81"
"20-Mar-2020","     9539.95","    10113.30","     9175.80","     9871.95","      454848867","        17760.44"
"23-Mar-2020","     8898.40","     9210.20","     8239.15","     8298.50","      273309987","        10887.86"
"24-Mar-2020","     8623.00","     8746.70","     7984.20","     8418.70","      303850237","        12725.91"
"25-Mar-2020","     8285.25","     9247.85","     8256.45","     9203.30","      294945987","        12487.45"
"26-Mar-2020","     9366.95","    10073.85","     9174.25","     9698.55","      394293210","        16362.04"
"27-Mar-2020","    10159.00","    10428.60","     9594.60","     9754.30","      405222974","        17741.39"
"30-Mar-2020","     9408.00","     9528.55","     8993.60","     9030.65","      254528339","        11669.87"
"31-Mar-2020","     9327.75","     9439.95","     9106.20","     9317.30","      238862005","        11909.42"
"01-Apr-2020","     9293.90","     9319.95","     8889.25","     8942.55","      206865917","         9513.47"
"03-Apr-2020","     8986.60","     8989.50","     8521.15","     8562.10","      258150876","        11327.13"
"07-Apr-2020","     9072.45","     9328.95","     8802.00","     9278.30","      319179446","        14985.66"
"08-Apr-2020","     9152.60","     9814.30","     9084.40","     9243.45","      347658511","        15555.30"
"09-Apr-2020","     9485.00","     9836.35","     9424.70","     9803.00","      267033096","        12704.41"
"13-Apr-2020","     9814.30","     9842.35","     9454.70","     9500.65","      209142336","        10082.33"
"15-Apr-2020","     9780.00","     9780.10","     9136.65","     9239.35","      294025414","        14034.29"
"16-Apr-2020","     9191.15","     9466.15","     9097.00","     9392.60","      312332970","        13396.43"
"17-Apr-2020","     9821.60","     9972.20","     9577.25","     9905.55","      411858140","        17128.68"
"20-Apr-2020","    10112.50","    10142.00","     9898.30","     9930.65","      341757931","        14820.31"
"21-Apr-2020","     9612.45","     9643.30","     9410.35","     9468.80","      247858144","        10692.99"
"22-Apr-2020","     9429.80","     9607.05","     9300.30","     9569.20","      265191133","        11592.07"
"23-Apr-2020","     9647.95","     9851.50","     9526.70","     9808.95","      229820943","        10935.62"
"24-Apr-2020","     9522.60","     9619.45","     9413.95","     9431.85","      267032474","        12204.09"
"27-Apr-2020","     9569.10","     9749.50","     9557.80","     9627.60","      239744655","        12387.27"
"28-Apr-2020","     9766.45","     9978.40","     9696.10","     9951.20","      244696501","        13129.20"
"29-Apr-2020","     9919.40","    10392.85","     9900.50","    10292.90","      352449698","        17536.88"
"30-Apr-2020","    10504.10","    10695.45","    10476.00","    10570.80","      292221446","        14220.22"
"04-May-2020","    10120.65","    10128.20","     9627.10","     9679.95","      236130769","        10364.10"
"05-May-2020","     9856.00","     9912.35","     9460.00","     9483.15","      302022710","        13004.83"
"06-May-2020","     9524.40","     9806.95","     9385.85","     9727.00","      325607262","        14594.25"
"07-May-2020","     9668.70","     9737.85","     9557.80","     9575.75","      206619838","         9049.27"
"08-May-2020","     9751.85","     9775.80","     9535.90","     9559.35","      230156348","         9324.63"
"11-May-2020","     9684.00","     9729.45","     9362.65","     9386.05","      267408214","        10830.18"
"12-May-2020","     9271.60","     9417.25","     9052.75","     9365.85","      311078165","        13610.74"
